label,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
neutral,0.48775020241737366,0.23779146373271942,-0.3143860995769501,0.9999896287918091,0.4941340386867523,0.2163400650024414,-0.29478970170021057,0.9999778270721436,0.4988228976726532,0.21537666022777557,-0.29491719603538513,0.999976634979248,0.504068911075592,0.2158937007188797,-0.29503634572029114,0.9999777674674988,0.4783813953399658,0.21997173130512238,-0.29487720131874084,0.9999761581420898,0.47292590141296387,0.22131213545799255,-0.2948493957519531,0.9999721646308899,0.46981364488601685,0.22259290516376495,-0.29491129517555237,0.9999718070030212,0.5100569128990173,0.22535985708236694,-0.16675862669944763,0.9999655485153198,0.4648354947566986,0.23205415904521942,-0.16598540544509888,0.9999726414680481,0.498623251914978,0.25931739807128906,-0.265598863363266,0.999992847442627,0.47860798239707947,0.26290422677993774,-0.26512446999549866,0.9999916553497314,0.560538113117218,0.3485884666442871,-0.07977418601512909,0.9999855756759644,0.42948728799819946,0.3678089678287506,-0.09412044286727905,0.9999505877494812,0.5822926163673401,0.4963231384754181,-0.03197995573282242,0.9945951104164124,0.4135114848613739,0.5301911234855652,-0.057780876755714417,0.9928903579711914,0.5906779170036316,0.6383484601974487,-0.178779736161232,0.993071436882019,0.41075247526168823,0.674109697341919,-0.17655718326568604,0.9821445941925049,0.5953289866447449,0.6820967197418213,-0.22812330722808838,0.9836634397506714,0.40323299169540405,0.7186514735221863,-0.2178807556629181,0.9625434875488281,0.5854573845863342,0.6794303059577942,-0.26889142394065857,0.9854907393455505,0.41592010855674744,0.7172961831092834,-0.26546794176101685,0.9656887054443359,0.5814844369888306,0.6676731705665588,-0.1978340744972229,0.9833046197891235,0.42032989859580994,0.7022897005081177,-0.19758571684360504,0.962644100189209,0.5363038778305054,0.6518080234527588,0.0094195157289505,0.9992982745170593,0.45980897545814514,0.655128002166748,-0.009195830672979355,0.9990249276161194,0.5470370054244995,0.8836604356765747,-0.056648653000593185,0.8104691505432129,0.4654654860496521,0.8881481885910034,-0.016540011391043663,0.7731097936630249,0.5605784058570862,1.0704039335250854,0.1404355764389038,0.28333649039268494,0.45927685499191284,1.059980034828186,0.22210785746574402,0.2208431512117386,0.5566258430480957,1.095555305480957,0.1508820652961731,0.15016798675060272,0.46380501985549927,1.0835806131362915,0.2401186227798462,0.09610787779092789,0.5704838037490845,1.1408745050430298,0.0027358639054000378,0.14830796420574188,0.4547201991081238,1.1296164989471436,0.08924805372953415,0.13150635361671448
right,0.3378811776638031,0.28600630164146423,-0.4126143157482147,0.9999135732650757,0.3349713385105133,0.2645780146121979,-0.4054575562477112,0.9997800588607788,0.33795392513275146,0.2602100968360901,-0.4055061638355255,0.9998099207878113,0.34168216586112976,0.25524911284446716,-0.40561166405677795,0.999816358089447,0.32665741443634033,0.28046873211860657,-0.3931615650653839,0.9997414946556091,0.3244040310382843,0.28672558069229126,-0.39318907260894775,0.999755859375,0.32119739055633545,0.2928240895271301,-0.39326703548431396,0.9997335076332092,0.35619914531707764,0.25135254859924316,-0.3056104779243469,0.9997678399085999,0.3255491256713867,0.2992497682571411,-0.24846504628658295,0.9995653033256531,0.35518941283226013,0.29035645723342896,-0.3723548352718353,0.9999310970306396,0.3415766954421997,0.3075680434703827,-0.3551320433616638,0.999849796295166,0.4492608606815338,0.3083082139492035,-0.20570945739746094,0.9999538064002991,0.3554852604866028,0.439618319272995,-0.13723362982273102,0.9997150897979736,0.520706832408905,0.4115369915962219,-0.13295495510101318,0.9955326318740845,0.37491947412490845,0.6013420224189758,-0.049985963851213455,0.9568900465965271,0.5652053952217102,0.5332322716712952,-0.22349804639816284,0.9923940896987915,0.39388906955718994,0.7433457374572754,-0.13962966203689575,0.9157597422599792,0.5822134613990784,0.5710864067077637,-0.2591187059879303,0.979767918586731,0.3947716951370239,0.7890186309814453,-0.16720999777317047,0.8554880619049072,0.5686447620391846,0.5766434669494629,-0.3013507127761841,0.9820742607116699,0.40339088439941406,0.7909587621688843,-0.21575015783309937,0.8634198307991028,0.5608329772949219,0.5662684440612793,-0.24057446420192719,0.9787898659706116,0.4053698182106018,0.7738426327705383,-0.16204357147216797,0.8664053082466125,0.5178259611129761,0.6093315482139587,-0.013800824992358685,0.9952130317687988,0.44714096188545227,0.6483784317970276,0.01392531767487526,0.9944344162940979,0.5486415028572083,0.8405387997627258,-0.061581697314977646,0.7424584627151489,0.46703556180000305,0.8884914517402649,-0.0290865246206522,0.7604873776435852,0.5706843733787537,1.0157105922698975,0.1458865851163864,0.36622557044029236,0.49973350763320923,1.0720365047454834,0.13220883905887604,0.3118090033531189,0.5726723670959473,1.0114341974258423,0.16064123809337616,0.2122970074415207,0.5064172744750977,1.0904557704925537,0.14342595636844635,0.13739939033985138,0.5858089923858643,1.1069214344024658,0.023317428305745125,0.2111465185880661,0.5148093700408936,1.1502851247787476,-0.006658278405666351,0.18303462862968445
right,0.33639997243881226,0.286489874124527,-0.4181506633758545,0.9999144077301025,0.33358821272850037,0.2650727331638336,-0.4106374979019165,0.9998043179512024,0.3365894854068756,0.26049646735191345,-0.4106992781162262,0.9998347163200378,0.3404078483581543,0.25550583004951477,-0.41083046793937683,0.9998365640640259,0.32501474022865295,0.2817758321762085,-0.3985721468925476,0.9997522830963135,0.3226235508918762,0.28739115595817566,-0.39856061339378357,0.9997641444206238,0.319119930267334,0.29320746660232544,-0.3986181616783142,0.9997363090515137,0.35507115721702576,0.2515976130962372,-0.30711090564727783,0.9998218417167664,0.3234376609325409,0.29985663294792175,-0.25033608078956604,0.9996011257171631,0.35341936349868774,0.2911948263645172,-0.3761395215988159,0.9999449253082275,0.33983173966407776,0.307843953371048,-0.3591117560863495,0.9998613595962524,0.447704017162323,0.306679368019104,-0.2063116729259491,0.9999595284461975,0.3543544411659241,0.43998920917510986,-0.13561315834522247,0.9997076988220215,0.5181169509887695,0.40815451741218567,-0.13070276379585266,0.9957108497619629,0.3692983388900757,0.5989652872085571,-0.0450817234814167,0.9483069777488708,0.5620092153549194,0.5337315201759338,-0.22915387153625488,0.9913342595100403,0.38227033615112305,0.7409705519676208,-0.14175687730312347,0.9045676589012146,0.5794249176979065,0.571550190448761,-0.2657502293586731,0.976931095123291,0.3831021189689636,0.7861895561218262,-0.17131100594997406,0.8396645784378052,0.5666886568069458,0.5759440660476685,-0.3098669648170471,0.9795683026313782,0.3894178569316864,0.7903487086296082,-0.22422319650650024,0.8490043878555298,0.5588215589523315,0.5661321878433228,-0.24717998504638672,0.9760723114013672,0.39045703411102295,0.7727751731872559,-0.16613049805164337,0.8535317778587341,0.516638457775116,0.6074894070625305,-0.015465372242033482,0.9953424334526062,0.44601836800575256,0.6458991765975952,0.015597281977534294,0.993903398513794,0.5470101237297058,0.8350430130958557,-0.06659631431102753,0.75789475440979,0.4637897312641144,0.8888059854507446,-0.043009210377931595,0.7690696716308594,0.5688604116439819,1.014380693435669,0.16009637713432312,0.3739105761051178,0.49863216280937195,1.0529999732971191,0.16486193239688873,0.2540198862552643,0.571539580821991,1.0503536462783813,0.1755734086036682,0.2105281800031662,0.5055042505264282,1.0676237344741821,0.18041440844535828,0.11661800742149353,0.585317075252533,1.106636881828308,0.03717905655503273,0.21550405025482178,0.5150337815284729,1.1277598142623901,0.04046493396162987,0.14949548244476318
neutral,0.5564907789230347,0.2448272705078125,-0.25076940655708313,0.9999839663505554,0.5650952458381653,0.22767424583435059,-0.2276940494775772,0.999966561794281,0.5688520669937134,0.22900459170341492,-0.2278282791376114,0.9999669194221497,0.5725884437561035,0.230144202709198,-0.2279682159423828,0.9999695420265198,0.5511133074760437,0.22372952103614807,-0.23234279453754425,0.9999607801437378,0.5453258156776428,0.22314007580280304,-0.23231828212738037,0.9999574422836304,0.5396977066993713,0.2230573296546936,-0.23236730694770813,0.9999567866325378,0.5749397277832031,0.23993900418281555,-0.09594914317131042,0.9999563097953796,0.5284436941146851,0.23013436794281006,-0.12124374508857727,0.9999459981918335,0.5618536472320557,0.26675260066986084,-0.2015993297100067,0.9999885559082031,0.5445846319198608,0.2622430920600891,-0.20721910893917084,0.9999815225601196,0.6047114133834839,0.3726254403591156,-0.013183901086449623,0.9999831914901733,0.473598450422287,0.3536345660686493,-0.0622057281434536,0.9999110698699951,0.609883725643158,0.5239301919937134,0.052091531455516815,0.9934775233268738,0.44180065393447876,0.5101258754730225,-0.03060084395110607,0.9867600798606873,0.6153696775436401,0.6636344790458679,-0.07323702424764633,0.9912477731704712,0.43066877126693726,0.6496617197990417,-0.145690456032753,0.970647394657135,0.6176426410675049,0.7097084522247314,-0.11590256541967392,0.980530858039856,0.42805784940719604,0.6909756064414978,-0.18536165356636047,0.9446914792060852,0.6101914644241333,0.7063169479370117,-0.15555115044116974,0.9825364947319031,0.4386671781539917,0.6918421387672424,-0.22600632905960083,0.9490662813186646,0.605621337890625,0.692154586315155,-0.09198223799467087,0.9801172018051147,0.4426932632923126,0.6789354681968689,-0.16313402354717255,0.946983277797699,0.556960940361023,0.6558868288993835,0.013994746841490269,0.9990350008010864,0.48190489411354065,0.6472436189651489,-0.013761897571384907,0.9985229969024658,0.5582697987556458,0.9007036685943604,-0.0758676528930664,0.7902884483337402,0.47529277205467224,0.8866881132125854,-0.04618839547038078,0.7301942706108093,0.5586441159248352,1.0807143449783325,0.1271279752254486,0.2708148658275604,0.463886559009552,1.0548315048217773,0.1729879081249237,0.209888756275177,0.552738606929779,1.1039462089538574,0.1391371488571167,0.14104825258255005,0.4645855128765106,1.0707792043685913,0.1864415854215622,0.09922638535499573,0.56461101770401,1.1529502868652344,0.005474833305925131,0.13686005771160126,0.45863404870033264,1.119468331336975,0.04494280740618706,0.12791910767555237
neutral,0.5519090294837952,0.24569229781627655,-0.27607104182243347,0.9999881386756897,0.5586017966270447,0.22826653718948364,-0.25266048312187195,0.9999735951423645,0.5631895065307617,0.22941841185092926,-0.2527731955051422,0.9999727010726929,0.5670863389968872,0.2305324524641037,-0.25287535786628723,0.9999737739562988,0.5454200506210327,0.22479626536369324,-0.2582155466079712,0.9999719858169556,0.5396803021430969,0.22433945536613464,-0.2582094669342041,0.9999695420265198,0.5340672135353088,0.22442835569381714,-0.2582649886608124,0.9999691843986511,0.5699385404586792,0.24025240540504456,-0.11980844289064407,0.9999597668647766,0.5232941508293152,0.2320387214422226,-0.14512582123279572,0.9999679923057556,0.5576553344726562,0.26772376894950867,-0.22615335881710052,0.9999914169311523,0.539387047290802,0.2633870244026184,-0.23323491215705872,0.9999896287918091,0.6022700667381287,0.3709478974342346,-0.028468897566199303,0.9999827742576599,0.4707268178462982,0.3556187152862549,-0.08819691836833954,0.9999403953552246,0.6109398603439331,0.5233905911445618,0.03625492379069328,0.9932118058204651,0.4437194764614105,0.5155912041664124,-0.06119327247142792,0.9912477731704712,0.6140605211257935,0.6627840399742126,-0.09621719270944595,0.9906585812568665,0.43488386273384094,0.6543523669242859,-0.174586221575737,0.9774983525276184,0.6166008114814758,0.706614077091217,-0.1398274302482605,0.9792565703392029,0.4329533278942108,0.6957184672355652,-0.21416530013084412,0.9548336863517761,0.6078950762748718,0.7034047842025757,-0.17992493510246277,0.9812766909599304,0.443711519241333,0.6946601271629333,-0.256989985704422,0.9584673047065735,0.60328209400177,0.6910573244094849,-0.1150737926363945,0.9785589575767517,0.44748297333717346,0.6815919280052185,-0.1927933543920517,0.9561029076576233,0.5612257719039917,0.6561147570610046,0.015931937843561172,0.9989618062973022,0.48469996452331543,0.6494293212890625,-0.015662264078855515,0.998593807220459,0.5596995949745178,0.8953382968902588,-0.0654095783829689,0.8543169498443604,0.47896498441696167,0.8872714638710022,-0.05008301883935928,0.780930757522583,0.5568939447402954,1.071374773979187,0.1372055560350418,0.3442811369895935,0.4748764634132385,1.0535728931427002,0.19226139783859253,0.24703659117221832,0.5509383082389832,1.0943084955215454,0.14880573749542236,0.16647163033485413,0.47670912742614746,1.0734679698944092,0.21063773334026337,0.12145176529884338,0.5594953894615173,1.1464582681655884,0.010931900702416897,0.1782417893409729,0.472221702337265,1.1249603033065796,0.06843560189008713,0.15703801810741425
neutral,0.5510521531105042,0.24554257094860077,-0.2302505075931549,0.9999884963035583,0.557868242263794,0.22814296185970306,-0.20816633105278015,0.9999744892120361,0.5618083477020264,0.2292834371328354,-0.20828387141227722,0.9999733567237854,0.5656845569610596,0.2303811013698578,-0.20837673544883728,0.9999743700027466,0.5442488193511963,0.2248186320066452,-0.21297895908355713,0.9999731779098511,0.5382166504859924,0.22436723113059998,-0.21296356618404388,0.9999706745147705,0.5327755212783813,0.22443531453609467,-0.21301360428333282,0.9999704360961914,0.5687966346740723,0.24017037451267242,-0.08613061159849167,0.9999595880508423,0.5221150517463684,0.23208145797252655,-0.10873328149318695,0.9999701380729675,0.5568590760231018,0.2675705850124359,-0.1847192645072937,0.9999915361404419,0.5383217334747314,0.26343199610710144,-0.19102001190185547,0.9999902844429016,0.6009249687194824,0.3706974387168884,-0.011209186166524887,0.9999828934669495,0.46949338912963867,0.355662077665329,-0.0646917000412941,0.9999428391456604,0.6107734441757202,0.5229426026344299,0.0401984378695488,0.9929245710372925,0.44348233938217163,0.5155333876609802,-0.04947904497385025,0.9918041229248047,0.613991379737854,0.6603689789772034,-0.09224596619606018,0.9910067319869995,0.43483978509902954,0.6544936895370483,-0.1624521166086197,0.978556215763092,0.6167142987251282,0.7043691873550415,-0.1370886266231537,0.9800273776054382,0.43308010697364807,0.6958430409431458,-0.20228378474712372,0.9565732479095459,0.6076259016990662,0.7015238404273987,-0.1755034327507019,0.9819629192352295,0.44442251324653625,0.6948445439338684,-0.2401111125946045,0.9600441455841064,0.6030417680740356,0.6893402338027954,-0.11051107197999954,0.9793521165847778,0.44812244176864624,0.681732714176178,-0.17872272431850433,0.9578328132629395,0.561337411403656,0.6554362773895264,0.018098236992955208,0.9989932775497437,0.4850611984729767,0.6497392058372498,-0.017837554216384888,0.9986563324928284,0.5598946809768677,0.8928833603858948,-0.05610905960202217,0.8539347648620605,0.47935840487480164,0.8886269927024841,-0.05349910259246826,0.7786707878112793,0.5579757690429688,1.0718920230865479,0.13600040972232819,0.33574628829956055,0.4762556254863739,1.0559226274490356,0.16804111003875732,0.2346673309803009,0.5519945025444031,1.0947362184524536,0.14609014987945557,0.16145576536655426,0.4773942232131958,1.0750725269317627,0.184623122215271,0.1130276471376419,0.5624958276748657,1.14718759059906,0.010397998616099358,0.17370007932186127,0.4760032892227173,1.1301432847976685,0.04687543213367462,0.14884278178215027
neutral,0.5491227507591248,0.24552451074123383,-0.24140258133411407,0.9999889731407166,0.556770384311676,0.22809608280658722,-0.21961787343025208,0.9999757409095764,0.5603193640708923,0.2292259782552719,-0.21972855925559998,0.9999745488166809,0.5642536878585815,0.23030294477939606,-0.2198343724012375,0.9999755024909973,0.5425240397453308,0.22484034299850464,-0.2240961492061615,0.9999745488166809,0.536300778388977,0.22439220547676086,-0.22407571971416473,0.9999722242355347,0.5310485363006592,0.22445574402809143,-0.22411967813968658,0.9999720454216003,0.5678187012672424,0.24011492729187012,-0.09619643539190292,0.9999606609344482,0.5207690000534058,0.23211020231246948,-0.11726532876491547,0.9999723434448242,0.5554378628730774,0.2675141990184784,-0.19494900107383728,0.9999918341636658,0.5363278388977051,0.2634633481502533,-0.200831338763237,0.9999909400939941,0.6003134846687317,0.37054264545440674,-0.01740184612572193,0.9999832510948181,0.4686272144317627,0.35571637749671936,-0.06734094768762589,0.9999449253082275,0.6105924248695374,0.5223507285118103,0.03724075108766556,0.9928606748580933,0.4430621862411499,0.515113353729248,-0.04718394950032234,0.9922847151756287,0.613926887512207,0.6578222513198853,-0.09214776009321213,0.9914156198501587,0.43465882539749146,0.6545342206954956,-0.15916495025157928,0.9798332452774048,0.6167821288108826,0.7025365829467773,-0.13612869381904602,0.9809139370918274,0.4328983724117279,0.6959635019302368,-0.19896462559700012,0.9588820338249207,0.6075364947319031,0.6998214721679688,-0.174341082572937,0.9827621579170227,0.44430437684059143,0.6949748396873474,-0.2366139143705368,0.9621517658233643,0.6029598116874695,0.6877313852310181,-0.1101260557770729,0.980251133441925,0.44799724221229553,0.6818937659263611,-0.17532992362976074,0.9600158929824829,0.5612694621086121,0.6546330451965332,0.017847232520580292,0.9990324378013611,0.48493385314941406,0.6486814022064209,-0.017596496269106865,0.9987000823020935,0.5598053336143494,0.8925604820251465,-0.057639073580503464,0.8532120585441589,0.4793250262737274,0.8882313370704651,-0.052025485783815384,0.7756506204605103,0.5576070547103882,1.0731863975524902,0.1275223046541214,0.32787391543388367,0.47643133997917175,1.0551296472549438,0.1690891832113266,0.22393301129341125,0.5517303943634033,1.0961095094680786,0.13760513067245483,0.15706303715705872,0.47752535343170166,1.074042558670044,0.18687617778778076,0.10623873770236969,0.5618795156478882,1.1484112739562988,0.005829981062561274,0.1691577136516571,0.4762687087059021,1.1296385526657104,0.054872117936611176,0.1416640430688858
neutral,0.5477332472801208,0.2456386685371399,-0.2377997189760208,0.9999890327453613,0.5559276938438416,0.22812089323997498,-0.21590588986873627,0.9999760985374451,0.5592734217643738,0.2292415052652359,-0.21601863205432892,0.99997478723526,0.5632323622703552,0.2303038388490677,-0.21612876653671265,0.9999756813049316,0.5412798523902893,0.22492925822734833,-0.2205630987882614,0.9999751448631287,0.535000741481781,0.2244720309972763,-0.22054126858711243,0.9999728798866272,0.5298694968223572,0.22452683746814728,-0.2205870896577835,0.9999727606773376,0.5670759677886963,0.24015553295612335,-0.09078328311443329,0.9999604225158691,0.5197826027870178,0.23215927183628082,-0.11276527494192123,0.9999736547470093,0.5543702840805054,0.2675132751464844,-0.1905379444360733,0.999991774559021,0.5349385142326355,0.26354581117630005,-0.19672614336013794,0.9999912977218628,0.5996831655502319,0.37011387944221497,-0.009992092847824097,0.999983012676239,0.4679257273674011,0.35575130581855774,-0.06270276755094528,0.9999461770057678,0.6101841926574707,0.5218079090118408,0.04817613586783409,0.9926803112030029,0.44276654720306396,0.513460099697113,-0.04230943322181702,0.992680013179779,0.6138754487037659,0.6561876535415649,-0.07932569831609726,0.9916273951530457,0.4343028962612152,0.6544209122657776,-0.15571725368499756,0.9809021949768066,0.6168588995933533,0.7013931274414062,-0.12250838428735733,0.9814001321792603,0.43240541219711304,0.6960524320602417,-0.19524399936199188,0.9608167409896851,0.6075475215911865,0.6987691521644592,-0.16016559302806854,0.9832083582878113,0.4438542425632477,0.6951179504394531,-0.23297476768493652,0.9639296531677246,0.6029714941978455,0.6867002248764038,-0.09701422601938248,0.9807586073875427,0.447603315114975,0.6819270253181458,-0.17187055945396423,0.9617864489555359,0.5611066818237305,0.6544147729873657,0.018234282732009888,0.9990621209144592,0.48461154103279114,0.6485796570777893,-0.017995212227106094,0.998737096786499,0.5598233938217163,0.8928929567337036,-0.05851361155509949,0.8477268218994141,0.47929757833480835,0.8891056776046753,-0.056360140442848206,0.7689305543899536,0.5570655465126038,1.0750421285629272,0.1329927295446396,0.3134942054748535,0.47740790247917175,1.056409478187561,0.16611382365226746,0.21216587722301483,0.551129162311554,1.098065972328186,0.14471638202667236,0.1512615978717804,0.4781678020954132,1.0755031108856201,0.18323259055614471,0.09922859072685242,0.5616773962974548,1.149671196937561,0.014502489008009434,0.1615869253873825,0.47871923446655273,1.1304712295532227,0.04518064856529236,0.13351568579673767
left,0.6669228672981262,0.277302086353302,-0.32665541768074036,0.9999960660934448,0.6785358786582947,0.2707303464412689,-0.3003535568714142,0.9999918341636658,0.6827651858329773,0.2755809426307678,-0.30046504735946655,0.9999910593032837,0.6861729025840759,0.2795723080635071,-0.30055880546569824,0.9999898672103882,0.667603611946106,0.25614675879478455,-0.3094615340232849,0.9999914169311523,0.6637969613075256,0.2507548928260803,-0.30953869223594666,0.9999915957450867,0.6597200632095337,0.24602095782756805,-0.30958715081214905,0.9999909996986389,0.6866437196731567,0.2924121618270874,-0.14263387024402618,0.9999851584434509,0.6482782959938049,0.24806462228298187,-0.18933677673339844,0.9999932646751404,0.6657029986381531,0.3012380599975586,-0.2666541635990143,0.999996542930603,0.6518281698226929,0.2837773859500885,-0.28024977445602417,0.9999979138374329,0.672051191329956,0.4292204976081848,-0.026426633819937706,0.9999850392341614,0.5616024136543274,0.32449039816856384,-0.11054542660713196,0.9999890327453613,0.6500243544578552,0.5741826295852661,0.06228899210691452,0.9868956208229065,0.49029189348220825,0.44755151867866516,-0.07064975053071976,0.997200071811676,0.6300608515739441,0.7111386656761169,-0.09162385016679764,0.9845273494720459,0.45442959666252136,0.5745137929916382,-0.19947029650211334,0.9928279519081116,0.6262826323509216,0.758931040763855,-0.13632237911224365,0.9664689302444458,0.44132572412490845,0.6162897944450378,-0.24270889163017273,0.9837300777435303,0.6207901835441589,0.7541782855987549,-0.18172228336334229,0.9702868461608887,0.4534096419811249,0.6184884309768677,-0.27949148416519165,0.9852586984634399,0.6187915205955505,0.7391859889030457,-0.1137198954820633,0.9672571420669556,0.4599870443344116,0.609440267086029,-0.21530331671237946,0.9827631711959839,0.5737913250923157,0.656896710395813,0.02982717752456665,0.9989556074142456,0.49977272748947144,0.6153071522712708,-0.029626356437802315,0.9990336298942566,0.5635871291160583,0.9015722274780273,-0.06981225311756134,0.7302554845809937,0.4776279926300049,0.8593339920043945,-0.08760302513837814,0.7498393058776855,0.5339398384094238,1.088584065437317,0.20857086777687073,0.18560831248760223,0.4401206970214844,1.0544147491455078,0.11575321108102798,0.2983770966529846,0.5246065855026245,1.1080034971237183,0.2301565259695053,0.14579610526561737,0.4333086609840393,1.0739091634750366,0.1298874318599701,0.12158357352018356,0.534115731716156,1.167245864868164,0.10003676265478134,0.13244573771953583,0.44107356667518616,1.1335127353668213,-0.04194607585668564,0.1896784007549286
left,0.6669437289237976,0.2774219512939453,-0.3433655798435211,0.9999961853027344,0.6785765886306763,0.27092695236206055,-0.3172304034233093,0.9999920725822449,0.682822048664093,0.2758477032184601,-0.3173360228538513,0.9999912977218628,0.6862602829933167,0.27992188930511475,-0.3174279034137726,0.9999901056289673,0.6676892638206482,0.25616198778152466,-0.32638609409332275,0.9999916553497314,0.6639666557312012,0.2507755756378174,-0.32647204399108887,0.9999918937683105,0.6598833203315735,0.24601143598556519,-0.3265192210674286,0.9999912977218628,0.6868155002593994,0.292849600315094,-0.1586681604385376,0.9999855160713196,0.6485422253608704,0.2480470985174179,-0.20562401413917542,0.9999935030937195,0.6656705141067505,0.3012793958187103,-0.28297457098960876,0.9999966621398926,0.6518465280532837,0.2838248610496521,-0.2966446578502655,0.9999980330467224,0.672183096408844,0.4295772612094879,-0.039252493530511856,0.9999850988388062,0.5617366433143616,0.3245473802089691,-0.12507463991641998,0.9999895095825195,0.6501696705818176,0.5743790864944458,0.05210992321372032,0.9870972037315369,0.4904578626155853,0.44770488142967224,-0.08523894101381302,0.9972826242446899,0.630449116230011,0.7123315930366516,-0.09902029484510422,0.9846054911613464,0.4546125531196594,0.5745856165885925,-0.2153526097536087,0.9929739236831665,0.6273203492164612,0.7599760890007019,-0.14305441081523895,0.9664299488067627,0.44140544533729553,0.6163398027420044,-0.25915083289146423,0.9839893579483032,0.6219456195831299,0.75545734167099,-0.1896866410970688,0.9702789783477783,0.45345503091812134,0.6185240745544434,-0.29580408334732056,0.9855015873908997,0.6197140216827393,0.7403376698493958,-0.12148250639438629,0.9672107696533203,0.4600273668766022,0.6095165014266968,-0.23111753165721893,0.9829843044281006,0.573855996131897,0.6568683385848999,0.029789408668875694,0.998938798904419,0.49979135394096375,0.6152179837226868,-0.02958942949771881,0.9990213513374329,0.563727080821991,0.9016464352607727,-0.07049766182899475,0.7241250872612,0.4776124060153961,0.8588437438011169,-0.08724169433116913,0.7460114359855652,0.5347966551780701,1.0889748334884644,0.2001538723707199,0.18379144370555878,0.43973809480667114,1.0539213418960571,0.11520391702651978,0.29836151003837585,0.5253435373306274,1.1087958812713623,0.2204742282629013,0.14734166860580444,0.4329528510570526,1.0734838247299194,0.12908516824245453,0.12261354178190231,0.5359098315238953,1.1674343347549438,0.08569826930761337,0.1333029568195343,0.4407869279384613,1.132972240447998,-0.04400862380862236,0.19091416895389557
left,0.6669058203697205,0.2774384915828705,-0.36589717864990234,0.9999962449073792,0.6785797476768494,0.2710014283657074,-0.34039509296417236,0.9999921917915344,0.6828371286392212,0.27596908807754517,-0.3404949903488159,0.9999914169311523,0.6863215565681458,0.28012213110923767,-0.3405895233154297,0.9999901652336121,0.667757511138916,0.2561493217945099,-0.3492285907268524,0.999991774559021,0.66412752866745,0.2507709264755249,-0.34932175278663635,0.9999921321868896,0.6600767374038696,0.24599416553974152,-0.349365770816803,0.9999914765357971,0.6870461702346802,0.29319867491722107,-0.18127411603927612,0.9999857544898987,0.6489750742912292,0.24803152680397034,-0.226712167263031,0.999993622303009,0.6656278371810913,0.30127549171447754,-0.3050543963909149,0.9999967217445374,0.6518309116363525,0.28382766246795654,-0.31826508045196533,0.9999980926513672,0.6722860336303711,0.4296570122241974,-0.056955914944410324,0.999984860420227,0.5619599223136902,0.32464805245399475,-0.14115013182163239,0.9999898672103882,0.6504188776016235,0.5744331479072571,0.0379432775080204,0.987395703792572,0.4905301332473755,0.44787171483039856,-0.09964637458324432,0.9973888993263245,0.6312471628189087,0.7127429246902466,-0.11043260991573334,0.9846620559692383,0.45485612750053406,0.574513852596283,-0.23167777061462402,0.9931296110153198,0.6289264559745789,0.7606335878372192,-0.1542130708694458,0.9662346243858337,0.4415210485458374,0.6162976026535034,-0.276154100894928,0.9842390418052673,0.6237281560897827,0.7562184929847717,-0.20175981521606445,0.9701279401779175,0.4535694718360901,0.6185359954833984,-0.31280508637428284,0.9857302308082581,0.6211597323417664,0.7410730719566345,-0.13316446542739868,0.9670236110687256,0.4601719379425049,0.6095858812332153,-0.24751275777816772,0.9831945300102234,0.5738832950592041,0.6564775705337524,0.029575489461421967,0.9988827705383301,0.4998190402984619,0.6147630214691162,-0.02938215248286724,0.9989814162254333,0.5637350678443909,0.9011303186416626,-0.06980540603399277,0.724861204624176,0.4772399961948395,0.856573224067688,-0.08663579821586609,0.748883068561554,0.5351657271385193,1.0882539749145508,0.1995757818222046,0.188311368227005,0.43903571367263794,1.0522047281265259,0.11449824273586273,0.30553027987480164,0.5257279872894287,1.108331322669983,0.2196294665336609,0.15192875266075134,0.4324961304664612,1.0716476440429688,0.12787342071533203,0.12575910985469818,0.5364265441894531,1.1661616563796997,0.08359730243682861,0.138356015086174,0.439931184053421,1.132043719291687,-0.0483224093914032,0.1967662125825882
